RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
2357,2019_04_10 10:12:08,-2.2751,-2.6674,7.963,32.91,33.25,6.396,690,900
2358,2019_04_10 10:12:09,-4.0403,7.0216,6.7862,32.89,33.17,6.641,690,900
2359,2019_04_10 10:12:10,1.9221,-0.9414,7.5707,32.91,33.29,5.908,660,840
2360,2019_04_10 10:12:11,2.2751,-1.1376,8.3553,32.93,33.25,6.299,660,900
2361,2019_04_10 10:12:12,0.4707,-0.7845,7.1785,32.91,33.21,6.836,660,900
2362,2019_04_10 10:12:13,0.353,-0.5099,8.2768,32.91,33.19,7.08,660,900
2363,2019_04_10 10:12:14,0.7061,-3.805,8.4337,32.93,33.25,6.152,660,900
2364,2019_04_10 10:12:15,0.7061,-0.1569,8.0022,32.93,33.17,6.25,660,900
2365,2019_04_10 10:12:16,6.5116,5.8055,6.3155,32.95,33.27,6.348,660,900
2366,2019_04_10 10:12:17,2.7066,-1.6475,8.2768,32.93,33.35,6.299,660,840
2367,2019_04_10 10:12:18,1.9613,-2.1182,7.3354,32.93,33.19,6.152,660,900
2368,2019_04_10 10:12:19,2.3536,3.3343,8.1984,32.93,33.25,6.641,660,900
2369,2019_04_10 10:12:20,-1.9221,-0.5492,7.963,32.95,33.35,6.738,660,900
2370,2019_04_10 10:12:21,0.8238,-4.7464,7.8061,32.95,33.27,6.299,660,900
2371,2019_04_10 10:12:22,-2.8243,-1.0983,7.7669,32.93,33.27,6.885,660,900
2372,2019_04_10 10:12:23,1.4514,-1.0199,8.0415,32.93,33.19,6.934,690,840
2373,2019_04_10 10:12:24,1.4906,-1.5691,8.6691,32.93,33.29,5.908,690,900
2374,2019_04_10 10:12:25,3.6873,0.0785,7.8061,32.93,33.29,6.885,660,900
2375,2019_04_10 10:12:26,1.9613,-1.8829,7.5315,32.93,33.29,6.543,660,900
2376,2019_04_10 10:12:27,0.7845,-7.2177,9.7674,32.91,33.35,6.201,660,870
2377,2019_04_10 10:12:28,1.3729,-1.9221,8.0807,32.93,33.33,6.641,660,870
2378,2019_04_10 10:12:29,2.8635,3.7658,6.0801,32.93,33.29,6.885,660,900
2379,2019_04_10 10:12:30,0.9414,-1.3729,8.4729,32.91,33.35,6.25,660,900
2380,2019_04_10 10:12:31,2.7066,-0.7453,7.963,32.95,33.43,6.299,660,900
2381,2019_04_10 10:12:32,-0.5884,-4.5895,7.9238,32.99,33.43,6.348,660,840
2382,2019_04_10 10:12:33,2.1967,-0.7453,7.5315,32.95,33.33,6.299,660,900
2383,2019_04_10 10:12:34,1.0199,-0.6276,8.0807,32.99,33.39,6.201,660,900
2384,2019_04_10 10:12:35,3.3735,-0.1569,7.8061,32.95,33.35,6.104,660,900
2385,2019_04_10 10:12:36,2.6282,-1.6475,8.2768,32.95,33.39,6.396,660,840
2386,2019_04_10 10:12:37,3.8442,-3.5696,7.963,32.95,33.43,6.152,660,900
2387,2019_04_10 10:12:38,-0.1569,0,7.6492,32.95,33.29,6.055,660,900
2388,2019_04_10 10:12:39,0.7845,-1.4906,8.4337,32.93,33.35,5.859,660,900
2389,2019_04_10 10:12:40,0.3923,-0.353,8.0415,32.95,33.35,6.445,660,840
2390,2019_04_10 10:12:41,0,-2.1575,8.1199,32.95,33.25,6.494,660,900
2391,2019_04_10 10:12:42,-8.7083,-2.0398,9.3359,32.95,33.33,6.396,660,900
2392,2019_04_10 10:12:43,0.6276,-2.2751,7.8061,32.95,33.35,6.885,630,900
2393,2019_04_10 10:12:44,2.4713,-2.0006,7.9238,32.95,33.39,6.348,660,840
2394,2019_04_10 10:12:45,1.3729,-2.7459,7.9238,32.95,33.39,6.738,660,900
2395,2019_04_10 10:12:46,1.5298,-1.0983,8.8652,32.95,33.39,6.592,660,900
2396,2019_04_10 10:12:47,7.4531,-2.1575,8.7475,32.93,33.43,6.055,660,900
2397,2019_04_10 10:12:48,2.1182,-1.8044,7.6884,32.95,33.55,6.836,690,840
2398,2019_04_10 10:12:49,-0.0785,-3.8442,8.7083,32.93,33.51,5.811,660,900
2399,2019_04_10 10:12:50,1.8829,-0.5884,7.3354,32.93,33.43,6.201,660,900
2400,2019_04_10 10:12:51,-0.5492,-2.6674,7.7276,32.93,33.43,6.104,660,900
2401,2019_04_10 10:12:52,2.5497,-1.4514,8.316,32.95,33.41,6.738,660,900
2402,2019_04_10 10:12:53,1.8044,-0.6669,7.4531,32.93,33.51,6.982,660,900
2403,2019_04_10 10:12:54,3.3343,-0.1177,8.1984,32.95,33.51,5.908,660,840
2404,2019_04_10 10:12:55,-0.7453,-1.2945,7.0216,32.95,33.55,6.396,660,900
2405,2019_04_10 10:12:56,5.531,0.5884,7.9238,32.95,33.55,6.152,660,900
2406,2019_04_10 10:12:57,3.1381,-0.5099,8.0807,32.91,33.47,6.348,660,900
2407,2019_04_10 10:12:58,-10.8265,0.1177,8.1199,32.95,33.57,6.494,660,840
2408,2019_04_10 10:12:59,2.2751,-3.805,7.7669,32.91,33.43,6.836,660,900
2409,2019_04_10 10:13:00,-2.3536,-6.3155,9.4536,32.99,33.43,6.445,660,900
2410,2019_04_10 10:13:01,0.3923,-2.3144,8.316,32.99,33.43,6.104,660,900
2411,2019_04_10 10:13:02,0.1961,-3.0989,8.2768,32.99,33.51,6.543,660,900
2412,2019_04_10 10:13:03,1.5298,-1.9221,7.2569,32.95,33.51,5.908,660,840
2413,2019_04_10 10:13:04,0.7453,-0.7061,7.7276,32.99,33.47,6.836,660,900
2414,2019_04_10 10:13:05,2.942,-2.432,7.963,32.95,33.43,6.396,660,900
2415,2019_04_10 10:13:06,3.6873,1.4514,8.0022,32.95,33.55,6.445,660,900
2416,2019_04_10 10:13:07,0.1177,-0.3138,8.1591,32.91,33.47,6.494,660,840
2417,2019_04_10 10:13:08,1.3337,-4.0796,8.3553,32.93,33.55,6.006,660,900
2418,2019_04_10 10:13:09,3.4912,-0.5099,8.1199,32.95,33.63,6.494,660,900
2419,2019_04_10 10:13:10,2.1182,-2.2751,7.8453,32.95,33.47,6.055,660,900
2420,2019_04_10 10:13:11,1.8437,2.5497,8.0415,32.99,33.51,5.811,660,900
2421,2019_04_10 10:13:12,1.6475,-2.7459,8.0415,32.99,33.61,6.348,660,840
2422,2019_04_10 10:13:13,0.1961,0.1569,7.5315,32.93,33.61,5.811,660,900
2423,2019_04_10 10:13:14,2.079,-3.0204,8.5906,32.95,33.69,6.299,660,900
2424,2019_04_10 10:13:15,2.1182,-1.7652,7.1392,33.01,33.71,6.641,660,900
2425,2019_04_10 10:13:16,-0.6669,-1.726,7.1392,32.99,33.69,6.055,660,870
2426,2019_04_10 10:13:17,1.2553,1.1768,7.6492,32.99,33.71,6.445,660,870
2427,2019_04_10 10:13:18,0,-7.1785,10.1205,32.99,33.61,6.689,660,900
2428,2019_04_10 10:13:19,4.7856,0.9414,8.1591,32.95,33.61,6.641,660,900
2429,2019_04_10 10:13:20,0.7061,-0.7061,7.4531,32.99,33.65,6.348,660,840
2430,2019_04_10 10:13:21,2.4713,-0.9807,8.3945,32.99,33.73,6.738,660,900
2431,2019_04_10 10:13:22,16.9851,5.6486,7.5707,32.99,33.65,6.543,660,840
2432,2019_04_10 10:13:23,-1.6083,-5.374,8.7083,33.01,33.61,6.006,660,900
2433,2019_04_10 10:13:24,0.6276,0.1177,7.2177,32.99,33.73,6.934,630,900
2434,2019_04_10 10:13:25,1.4906,-1.8437,8.0415,33.01,33.65,5.859,630,840
2435,2019_04_10 10:13:26,3.5304,-1.7652,7.3354,32.99,33.65,6.787,660,900
2436,2019_04_10 10:13:27,0.0392,0.353,8.0415,32.99,33.69,5.957,660,900
2437,2019_04_10 10:13:28,2.8243,-1.6475,8.316,32.99,33.63,6.006,660,840
2438,2019_04_10 10:13:29,-0.3923,4.5111,8.2768,32.95,33.61,6.445,660,900
2439,2019_04_10 10:13:30,-0.0785,-6.2763,10.6304,33.03,33.73,6.348,660,870
2440,2019_04_10 10:13:31,1.8437,-2.1575,7.4923,32.99,33.69,6.738,660,870
2441,2019_04_10 10:13:32,1.7652,-2.0006,7.6884,32.99,33.73,5.908,660,900
2442,2019_04_10 10:13:33,-0.3923,0.0392,7.6492,33.01,33.71,5.908,660,840
2443,2019_04_10 10:13:34,-0.3923,-1.0591,7.4923,33.01,33.65,6.104,600,900
2444,2019_04_10 10:13:35,2.6674,-0.1961,8.5906,32.99,33.69,6.348,660,840
2445,2019_04_10 10:13:36,1.8044,2.8243,8.9044,33.01,33.69,6.396,660,900
2446,2019_04_10 10:13:37,3.2558,-4.0403,8.7868,33.01,33.77,6.787,660,900
2447,2019_04_10 10:13:38,0.8238,-5.374,8.1984,33.01,33.71,6.006,660,840
2448,2019_04_10 10:13:39,3.6873,-1.7652,8.6299,32.99,33.65,6.689,660,900
2449,2019_04_10 10:13:40,1.0591,-1.4906,7.8061,32.99,33.65,6.152,660,840
2450,2019_04_10 10:13:41,1.2945,-1.4514,7.4923,33.01,33.71,6.592,600,900
2451,2019_04_10 10:13:42,2.079,1.0983,7.4531,33.01,33.79,5.811,660,840
2452,2019_04_10 10:13:43,1.1768,0.0785,7.6884,32.99,33.79,6.201,660,900
2453,2019_04_10 10:13:44,1.7652,-0.7061,7.8845,32.99,33.73,6.396,660,840
2454,2019_04_10 10:13:45,1.8437,1.216,6.0409,33.01,33.71,6.396,660,900
2455,2019_04_10 10:13:46,0.8238,-2.7459,7.8061,33.01,33.61,5.811,630,840
2456,2019_04_10 10:13:47,0.4707,-1.6083,8.3553,33.01,33.71,6.055,630,900
2457,2019_04_10 10:13:48,1.8044,0.1961,7.7276,33.01,33.73,6.494,660,840
2458,2019_04_10 10:13:49,2.7066,-2.3536,8.4337,32.99,33.69,6.104,660,900
2459,2019_04_10 10:13:50,1.7652,-3.0989,8.0022,33.03,33.71,6.641,660,840
2460,2019_04_10 10:13:51,-0.2354,-3.3343,8.0807,33.03,33.77,6.055,600,900
2461,2019_04_10 10:13:52,0.5492,-0.7061,7.1785,33.03,33.85,6.152,660,840
2462,2019_04_10 10:13:53,1.8044,-1.6083,8.5906,33.03,33.71,6.689,660,870
2463,2019_04_10 10:13:54,-1.5298,-5.6879,8.3945,33.03,33.73,6.934,660,870
2464,2019_04_10 10:13:55,1.2553,-1.0199,8.0022,33.01,33.77,5.957,600,840
2465,2019_04_10 10:13:56,-0.4315,-1.2553,8.0415,33.03,33.83,6.396,660,900
2466,2019_04_10 10:13:57,0.6276,-0.6276,8.1984,33.03,33.79,5.762,660,840
2467,2019_04_10 10:13:58,1.0591,1.726,7.9238,33.01,33.71,6.689,660,870
2468,2019_04_10 10:13:59,-0.863,-3.8834,8.0022,33.01,33.73,6.299,600,870
2469,2019_04_10 10:14:00,0.4707,1.1376,7.4923,32.99,33.77,6.445,660,840
2470,2019_04_10 10:14:01,1.4906,-1.3337,7.8453,33.01,33.85,5.762,660,900
2471,2019_04_10 10:14:02,2.9812,-0.1569,8.7868,33.01,33.77,6.641,600,840
2472,2019_04_10 10:14:03,0.0785,0.4315,7.0216,33.03,33.77,6.396,660,840
2473,2019_04_10 10:14:04,-0.1961,-0.4315,8.0022,33.01,33.73,6.787,660,900
2474,2019_04_10 10:14:05,2.079,1.4122,7.963,33.01,33.83,6.494,630,840
2475,2019_04_10 10:14:06,1.9221,-9.3359,8.3945,33.01,33.73,6.201,630,840
2476,2019_04_10 10:14:07,3.7265,-2.0006,8.3553,33.03,33.77,5.957,660,900
2477,2019_04_10 10:14:08,0.5099,-2.3144,8.9829,33.05,33.85,5.908,630,840
2478,2019_04_10 10:14:09,1.4122,-1.8829,7.9238,33.05,33.91,6.494,630,840
2479,2019_04_10 10:14:10,0.6276,-1.1376,7.7276,33.03,33.77,6.641,660,900
2480,2019_04_10 10:14:11,5.6094,3.0597,7.2961,32.99,33.71,6.494,630,840
2481,2019_04_10 10:14:12,1.3337,-1.8044,8.1591,33.01,33.77,6.201,630,840
2482,2019_04_10 10:14:13,3.3343,-0.5099,8.7083,33.03,33.85,5.957,660,840
2483,2019_04_10 10:14:14,-0.6276,-1.0983,7.8845,33.03,33.85,6.836,600,900
2484,2019_04_10 10:14:15,1.7652,-0.6669,8.5122,33.03,33.83,5.859,660,840
2485,2019_04_10 10:14:16,0.863,0.5884,7.6884,33.03,33.85,5.811,660,840
2486,2019_04_10 10:14:17,2.079,-1.4906,8.1984,33.03,33.79,6.055,600,900
2487,2019_04_10 10:14:18,0.4315,5.1387,6.6293,33.03,33.77,6.494,660,840
2488,2019_04_10 10:14:19,1.2553,-1.0591,7.8453,33.03,33.99,5.713,660,840
2489,2019_04_10 10:14:20,1.2945,-1.6083,8.6691,33.05,33.99,6.201,600,840
2490,2019_04_10 10:14:21,0.863,-2.1182,8.1984,33.03,33.99,6.396,660,900
2491,2019_04_10 10:14:22,0.5099,-2.7459,7.8845,33.05,33.85,6.592,660,840
2492,2019_04_10 10:14:23,-3.0597,1.4122,7.4923,33.05,33.79,6.104,600,840
2493,2019_04_10 10:14:24,0.3138,-2.7066,8.0415,33.09,33.73,6.592,660,900
2494,2019_04_10 10:14:25,-1.4906,-1.726,8.316,33.05,33.85,6.201,660,840
2495,2019_04_10 10:14:26,1.0591,-2.1182,7.8453,33.05,33.83,6.104,600,840
2496,2019_04_10 10:14:27,-2.2751,0.5099,8.4729,33.07,33.85,6.152,660,840
2497,2019_04_10 10:14:28,-1.0983,-2.2751,7.6884,33.03,33.79,6.299,600,900
2498,2019_04_10 10:14:29,4.0403,5.6486,6.7077,33.03,33.91,5.859,660,840
2499,2019_04_10 10:14:30,2.0006,-1.0591,7.8453,33.05,33.87,6.641,660,840
2500,2019_04_10 10:14:31,-2.3928,-6.0017,9.1006,33.05,33.91,5.957,600,840
2501,2019_04_10 10:14:32,1.6475,-1.6867,8.3945,33.05,33.83,6.885,660,870
2502,2019_04_10 10:14:33,0.9414,-1.726,8.0807,33.03,33.79,6.201,600,870
2503,2019_04_10 10:14:34,1.1768,-0.7845,8.0807,33.05,33.85,6.348,660,840
2504,2019_04_10 10:14:35,2.9812,-0.863,8.2376,33.05,33.99,6.201,660,840
2505,2019_04_10 10:14:36,-0.5884,5.4133,6.1193,33.03,33.99,6.201,600,840
2506,2019_04_10 10:14:37,3.7265,-2.1575,8.1984,33.03,33.95,6.543,660,870
2507,2019_04_10 10:14:38,-0.8238,-2.2359,8.0022,33.03,33.85,6.689,600,870
2508,2019_04_10 10:14:39,3.5304,-0.3138,7.4531,33.05,33.91,5.908,660,840
2509,2019_04_10 10:14:40,1.8044,0.3138,8.1199,33.05,33.85,6.445,600,840
2510,2019_04_10 10:14:41,-12.4348,-6.0801,9.2967,33.03,33.95,5.762,660,840
2511,2019_04_10 10:14:42,4.5503,1.2553,8.0807,33.05,33.87,5.908,630,840
2512,2019_04_10 10:14:43,1.4122,-0.0785,8.0807,33.05,34.01,6.689,630,840
2513,2019_04_10 10:14:44,2.589,-2.0398,7.6884,33.05,34.01,6.494,660,900
2514,2019_04_10 10:14:45,-0.0785,-7.9238,8.5122,33.03,33.85,5.908,600,840
2515,2019_04_10 10:14:46,0.5099,-1.2553,8.2376,33.01,33.85,6.689,660,840
2516,2019_04_10 10:14:47,0.5492,0.4707,8.5514,33.05,33.87,6.006,600,840
2517,2019_04_10 10:14:48,-0.3923,-0.9414,7.8453,33.05,33.91,5.713,660,840
2518,2019_04_10 10:14:49,6.7077,0.3923,6.3155,33.05,33.91,5.859,600,840
2519,2019_04_10 10:14:50,0.4707,-4.9426,7.8845,33.03,33.79,5.908,660,840
2520,2019_04_10 10:14:51,3.1774,-2.3928,9.4928,33.05,33.85,6.055,600,840
2521,2019_04_10 10:14:52,0.0392,0.0785,7.2961,33.05,33.91,6.494,660,900
2522,2019_04_10 10:14:53,-0.2746,-0.5099,7.1,33.05,34.01,6.104,600,840
2523,2019_04_10 10:14:54,3.4519,-2.589,7.1392,33.03,34.01,5.859,660,840
2524,2019_04_10 10:14:55,0.1961,-3.7265,7.3746,33.07,34.07,6.152,600,840
2525,2019_04_10 10:14:56,1.6083,-0.8238,8.5122,33.03,34.01,6.641,660,840
2526,2019_04_10 10:14:57,8.6691,-4.6287,8.6299,33.07,33.85,6.348,600,840
2527,2019_04_10 10:14:58,-2.3144,-4.5503,6.8647,33.03,34.01,5.713,660,840
2528,2019_04_10 10:14:59,1.8829,-1.0983,7.7669,33.05,33.77,6.689,600,840
2529,2019_04_10 10:15:00,1.8044,-0.863,7.5707,33.05,33.95,5.811,660,840
2530,2019_04_10 10:15:01,0.6276,0.5099,7.4923,33.05,33.91,6.348,600,900
2531,2019_04_10 10:15:02,-2.5105,-3.0204,7.2569,33.05,33.95,6.396,660,840
2532,2019_04_10 10:15:03,-0.0785,2.3928,8.1984,33.05,33.99,6.006,600,840
2533,2019_04_10 10:15:04,-0.6669,0.0785,8.3945,33.05,34.03,6.006,660,840
2534,2019_04_10 10:15:05,1.6475,-0.3138,7.5315,33.05,33.99,5.957,600,840
2535,2019_04_10 10:15:06,0.7061,-0.4707,7.61,33.07,34.03,6.25,660,840
2536,2019_04_10 10:15:07,1.0199,-3.295,8.3553,33.01,33.93,6.055,600,840
2537,2019_04_10 10:15:08,2.5105,-1.2553,7.6492,33.07,34.07,6.738,660,840
2538,2019_04_10 10:15:09,3.1774,0.5492,7.8453,33.05,34.13,5.615,600,840
2539,2019_04_10 10:15:10,2.2751,-2.3928,7.963,33.11,34.09,6.543,660,840
2540,2019_04_10 10:15:11,0.2746,0.1961,7.8453,33.05,34.03,6.396,600,840
2541,2019_04_10 10:15:12,1.2553,-1.216,8.1984,33.05,34.07,6.201,660,840
2542,2019_04_10 10:15:13,-0.2354,-1.8829,7.5315,33.05,34.09,6.738,600,840
2543,2019_04_10 10:15:14,0,-0.5492,7.5707,33.07,34.09,5.859,600,840
2544,2019_04_10 10:15:15,2.589,-1.2553,7.6884,33.03,34.07,6.348,660,840
2545,2019_04_10 10:15:16,3.1774,-2.1967,8.1199,33.09,34.03,6.885,600,840
2546,2019_04_10 10:15:17,-0.9414,-0.0785,7.3746,33.07,33.99,6.104,660,840
2547,2019_04_10 10:15:18,0.4315,0.4707,7.4923,33.07,34.09,5.908,600,840
2548,2019_04_10 10:15:19,-0.5099,0.1177,8.2768,33.09,34.01,6.25,660,840
2549,2019_04_10 10:15:20,7.2961,-2.1967,7.3354,33.07,34.01,5.957,600,840
2550,2019_04_10 10:15:21,-2.079,0.4707,7.7669,33.05,34.01,6.592,660,840
2551,2019_04_10 10:15:22,1.0983,-1.6475,7.1392,33.07,34.01,6.104,600,840
2552,2019_04_10 10:15:23,-2.6674,-9.6497,9.4144,33.05,33.93,5.713,630,840
2553,2019_04_10 10:15:24,1.9613,0,7.9238,33.05,33.99,6.396,630,840
2554,2019_04_10 10:15:25,-1.0591,-1.9221,7.2961,33.05,33.99,5.566,600,840
2555,2019_04_10 10:15:26,-2.8243,-9.8851,8.4337,33.07,33.91,6.152,660,840
2556,2019_04_10 10:15:27,3.4519,-4.7856,8.5122,33.05,33.87,6.299,600,840
2557,2019_04_10 10:15:28,3.9619,2.3144,7.963,33.05,33.93,5.664,660,840
2558,2019_04_10 10:15:29,0.3138,0.1961,8.2376,33.03,34.03,6.201,600,840
2559,2019_04_10 10:15:30,4.8249,0.5492,8.9829,33.03,33.99,6.152,600,840
2560,2019_04_10 10:15:31,0.8238,-0.6276,8.6299,33.03,33.95,6.396,660,840
2561,2019_04_10 10:15:32,1.6867,-1.7652,7.6492,33.05,33.91,5.664,600,840
2562,2019_04_10 10:15:33,0.0785,-1.8437,7.8845,33.05,34.01,6.592,660,840
2563,2019_04_10 10:15:34,-0.4315,0.2746,8.3945,33.05,34.09,5.664,600,840
2564,2019_04_10 10:15:35,2.8243,-0.4315,8.0807,33.05,34.13,5.664,600,840
2565,2019_04_10 10:15:36,2.6674,5.1779,7.6492,33.05,34.03,6.396,660,840
2566,2019_04_10 10:15:37,0.7453,0.6276,8.1591,33.03,34.09,6.006,600,780
2567,2019_04_10 10:15:38,2.9028,-1.0983,8.0022,33.05,34.01,6.152,600,840
2568,2019_04_10 10:15:39,-1.5298,-1.4122,7.4531,33.05,34.07,6.689,660,840
2569,2019_04_10 10:15:40,1.6867,-1.9613,7.61,33.05,34.09,6.543,600,840
2570,2019_04_10 10:15:41,3.1774,-0.7061,8.0022,33.05,34.09,5.957,600,840
2571,2019_04_10 10:15:42,-0.9022,1.2553,7.6492,33.05,34.01,6.445,630,840
2572,2019_04_10 10:15:43,1.1768,-2.6282,7.6492,33.03,33.99,6.348,630,780
2573,2019_04_10 10:15:44,1.6083,0.0785,7.1392,33.03,34.13,6.299,600,840
2574,2019_04_10 10:15:45,-1.3337,0.5884,7.4138,33.07,34.03,5.811,600,840
2575,2019_04_10 10:15:46,2.1575,-3.295,8.1199,33.05,34.03,5.859,660,840
2576,2019_04_10 10:15:47,1.8829,-2.3928,8.1984,33.07,34.09,6.055,600,780
2577,2019_04_10 10:15:48,1.5691,-0.5099,8.5122,33.03,34.15,5.811,600,840
2578,2019_04_10 10:15:49,-2.5105,-0.2746,7.0216,33.07,34.21,5.566,600,840
2579,2019_04_10 10:15:50,0.7453,-0.6669,7.1,33.05,34.07,5.811,660,840
2580,2019_04_10 10:15:51,0,-1.4514,6.9431,33.03,34.07,6.25,600,780
2581,2019_04_10 10:15:52,4.4326,-3.4912,9.7282,33.03,34.23,6.445,600,840
2582,2019_04_10 10:15:53,3.9619,-3.8834,8.7475,33.07,34.25,5.762,600,840
2583,2019_04_10 10:15:54,0.0392,-2.6282,7.3746,33.05,34.17,5.811,600,780
2584,2019_04_10 10:15:55,3.2558,-3.1774,9.0613,33.07,34.25,6.445,660,840
2585,2019_04_10 10:15:56,0.2354,-0.7061,8.4729,33.05,34.15,6.396,600,840
2586,2019_04_10 10:15:57,-0.1961,1.0983,7.5315,33.07,34.17,6.201,600,840
2587,2019_04_10 10:15:58,-0.1569,-4.2757,7.2961,33.05,34.21,6.25,600,780
2588,2019_04_10 10:15:59,-1.2553,-0.0785,7.6884,33.07,34.23,5.664,600,840
2589,2019_04_10 10:16:00,1.726,-2.589,8.4337,33.09,34.29,5.957,660,840
2590,2019_04_10 10:16:01,1.2945,0.0785,8.3945,33.09,34.37,6.396,600,780
2591,2019_04_10 10:16:02,0.6276,0.8238,7.7669,33.09,34.23,5.762,600,840
2592,2019_04_10 10:16:03,0.5884,-2.3928,8.3553,33.09,34.25,6.543,600,840
2593,2019_04_10 10:16:04,-4.7072,-5.6879,9.4928,33.09,34.17,6.006,660,840
2594,2019_04_10 10:16:05,2.9028,-2.2751,8.5514,33.07,34.33,6.25,600,780
2605,2019_04_10 11:09:28,2.1182,-0.3923,8.316,32.91,32.69,7.422,540,750
2606,2019_04_10 11:09:29,4.2365,-2.2359,7.7276,32.87,32.61,7.715,660,900
2607,2019_04_10 11:09:29,0.4707,-2.079,7.8845,32.85,32.63,6.592,750,930
2608,2019_04_10 11:09:30,2.0006,-0.8238,7.2961,32.87,32.61,6.836,660,960
2609,2019_04_10 11:09:30,2.2359,-0.9022,8.0415,32.87,32.63,6.494,720,900
2610,2019_04_10 11:09:31,-1.0199,-0.3138,7.3746,32.85,32.71,7.52,660,930
2611,2019_04_10 11:09:31,7.0216,-2.6282,7.8061,32.87,32.63,7.471,720,930
2612,2019_04_10 11:09:32,2.079,0.4315,7.6884,32.87,32.71,7.178,660,900
2613,2019_04_10 11:09:33,0.7845,-5.1779,8.4729,32.87,32.67,7.08,690,960
2614,2019_04_10 11:09:33,0.2746,1.6475,9.179,32.89,32.67,6.445,690,900
2615,2019_04_10 11:09:35,8.5514,-7.2961,8.9044,32.85,32.67,7.373,690,960
2616,2019_04_10 11:09:35,1.8044,-1.4906,7.1785,32.87,32.63,6.396,690,900
2617,2019_04_10 11:09:37,0.863,3.9227,6.9823,32.87,32.67,6.592,660,900
2618,2019_04_10 11:09:37,1.726,-2.1575,8.7475,32.89,32.75,7.031,720,960
2619,2019_04_10 11:09:39,2.3928,1.5691,7.8453,32.87,32.81,7.227,660,900
2620,2019_04_10 11:09:39,3.1381,-1.5691,9.0221,32.85,32.77,7.227,690,900
2621,2019_04_10 11:09:41,-1.9221,-13.7685,9.1398,32.87,32.83,7.08,690,900
2622,2019_04_10 11:09:41,0.4707,-1.8437,7.8061,32.89,32.77,6.445,660,960
2623,2019_04_10 11:09:43,-2.3536,1.4514,8.9044,32.85,32.81,7.08,720,900
2624,2019_04_10 11:09:43,2.2359,-0.7061,8.1591,32.87,32.83,7.031,660,900
2625,2019_04_10 11:09:45,3.0597,6.7077,6.9431,32.89,32.83,6.836,660,900
2626,2019_04_10 11:09:45,1.726,-2.6674,8.9044,32.87,32.85,7.031,720,900
2627,2019_04_10 11:09:47,1.0983,-2.0398,8.4729,32.87,32.85,6.982,660,960
2628,2019_04_10 11:09:47,-0.3138,-3.8834,7.963,32.87,32.85,6.836,660,900
2629,2019_04_10 11:09:49,0.3138,-3.9619,7.8453,32.85,32.83,6.201,690,900
2630,2019_04_10 11:09:50,2.0398,-0.1177,7.7669,32.85,32.83,6.592,690,900
2631,2019_04_10 11:09:51,-3.0597,-3.7265,9.6105,32.89,32.81,6.738,660,900
2632,2019_04_10 11:09:52,0.0392,-2.2359,8.5514,32.89,32.85,7.08,660,900
2633,2019_04_10 11:09:53,-1.3337,-2.7851,7.61,32.87,32.85,6.592,720,930
2634,2019_04_10 11:09:54,6.5901,10.7481,6.0017,32.83,32.81,6.25,660,930
2635,2019_04_10 11:09:55,-0.9022,-2.079,7.61,32.87,32.85,6.299,660,900
2636,2019_04_10 11:09:56,1.5298,-2.6674,8.4337,32.89,32.85,6.152,660,900
2637,2019_04_10 11:09:57,1.8829,0.3138,7.6884,32.87,32.83,6.299,720,900
2638,2019_04_10 11:09:58,0.7453,-0.8238,8.0415,32.85,32.85,6.885,660,900
2639,2019_04_10 11:09:59,1.4906,-12.984,8.8652,32.89,32.97,6.934,660,900
2640,2019_04_10 11:10:00,6.3155,5.6486,8.0807,32.85,32.83,7.031,660,900
2641,2019_04_10 11:10:01,-1.0591,-0.9414,8.316,32.87,32.89,6.689,720,900
2642,2019_04_10 11:10:02,0.7845,-0.9807,8.6691,32.87,32.89,5.859,660,900
2643,2019_04_10 11:10:03,-0.6276,-0.863,8.316,32.87,32.99,6.25,660,900
2644,2019_04_10 11:10:04,1.2553,-2.079,7.4138,32.87,32.91,6.592,660,900
2645,2019_04_10 11:10:05,0.7453,-1.1768,8.0415,32.85,32.85,6.445,660,900
2646,2019_04_10 11:10:06,1.4514,-1.6867,8.0022,32.87,32.97,6.299,720,900
2647,2019_04_10 11:10:07,0.8238,0.3923,7.7669,32.85,32.99,6.836,660,930
2648,2019_04_10 11:10:08,1.9613,-1.7652,8.2768,32.87,32.95,6.738,660,900
2649,2019_04_10 11:10:09,-1.0199,0.3923,8.5906,32.87,32.97,6.787,660,930
2650,2019_04_10 11:10:10,3.4127,0.0392,8.1199,32.91,32.95,6.055,660,870
2651,2019_04_10 11:10:11,-2.9812,-2.0398,8.9437,32.89,33.03,6.299,720,900
2652,2019_04_10 11:10:12,0.863,-1.4514,7.5315,32.85,32.99,6.494,660,930
2653,2019_04_10 11:10:13,-1.3337,0.6669,8.7868,32.89,33.03,6.885,660,900
2654,2019_04_10 11:10:14,14.4354,-5.7271,7.3354,32.83,32.97,6.738,660,900
2655,2019_04_10 11:10:15,4.8641,-3.1381,8.0415,32.91,33.07,6.299,660,900
2656,2019_04_10 11:10:16,-5.8448,1.3337,6.4332,32.89,33.05,6.152,690,900
2657,2019_04_10 11:10:17,1.1376,-0.5492,7.1,32.89,33.05,6.348,690,900
