2.942000,-2.118200,7.963000,32.270000,32.190000,6.836000,1110.000000,1530.000000,3.765800,-7.021600,8.786800,32.230000,32.170000,7.080000,1080.000000,1440.000000,3.098900,-2.471300,7.923800,32.310000,32.190000,6.982000,1080.000000,1500.000000,-1.176800,0.627600,8.472900,32.270000,32.210000,6.982000,1080.000000,1440.000000,-2.902800,4.118800,8.080700,32.270000,32.270000,6.641000,1080.000000,1500.000000,3.569600,-6.315500,8.904400,32.250000,32.270000,6.885000,1080.000000,1440.000000,-0.078500,0.863000,8.316000,32.330000,32.330000,6.934000,990.000000,1350.000000
3.098900,-2.471300,7.923800,32.310000,32.190000,6.982000,1080.000000,1500.000000,-1.176800,0.627600,8.472900,32.270000,32.210000,6.982000,1080.000000,1440.000000,-2.902800,4.118800,8.080700,32.270000,32.270000,6.641000,1080.000000,1500.000000,3.569600,-6.315500,8.904400,32.250000,32.270000,6.885000,1080.000000,1440.000000,-0.078500,0.863000,8.316000,32.330000,32.330000,6.934000,990.000000,1350.000000,2.157500,-3.412700,8.826000,32.270000,32.330000,6.982000,960.000000,1260.000000,-1.569100,-1.726000,9.296700,32.310000,32.390000,6.738000,960.000000,1320.000000
-2.902800,4.118800,8.080700,32.270000,32.270000,6.641000,1080.000000,1500.000000,3.569600,-6.315500,8.904400,32.250000,32.270000,6.885000,1080.000000,1440.000000,-0.078500,0.863000,8.316000,32.330000,32.330000,6.934000,990.000000,1350.000000,2.157500,-3.412700,8.826000,32.270000,32.330000,6.982000,960.000000,1260.000000,-1.569100,-1.726000,9.296700,32.310000,32.390000,6.738000,960.000000,1320.000000,1.019900,-3.216600,8.433700,32.270000,32.350000,6.055000,960.000000,1260.000000,-0.039200,0.196100,8.355300,32.270000,32.350000,6.250000,930.000000,1320.000000
-0.078500,0.863000,8.316000,32.330000,32.330000,6.934000,990.000000,1350.000000,2.157500,-3.412700,8.826000,32.270000,32.330000,6.982000,960.000000,1260.000000,-1.569100,-1.726000,9.296700,32.310000,32.390000,6.738000,960.000000,1320.000000,1.019900,-3.216600,8.433700,32.270000,32.350000,6.055000,960.000000,1260.000000,-0.039200,0.196100,8.355300,32.270000,32.350000,6.250000,930.000000,1320.000000,0.549200,-6.119300,7.688400,32.270000,32.390000,6.396000,930.000000,1260.000000,-0.078500,1.451400,8.355300,32.310000,32.410000,5.713000,900.000000,1200.000000
-1.569100,-1.726000,9.296700,32.310000,32.390000,6.738000,960.000000,1320.000000,1.019900,-3.216600,8.433700,32.270000,32.350000,6.055000,960.000000,1260.000000,-0.039200,0.196100,8.355300,32.270000,32.350000,6.250000,930.000000,1320.000000,0.549200,-6.119300,7.688400,32.270000,32.390000,6.396000,930.000000,1260.000000,-0.078500,1.451400,8.355300,32.310000,32.410000,5.713000,900.000000,1200.000000,0.980700,-4.432600,6.786200,32.330000,32.470000,6.250000,900.000000,1200.000000,2.000600,-2.392800,7.531500,32.270000,32.390000,6.152000,900.000000,1200.000000
-0.039200,0.196100,8.355300,32.270000,32.350000,6.250000,930.000000,1320.000000,0.549200,-6.119300,7.688400,32.270000,32.390000,6.396000,930.000000,1260.000000,-0.078500,1.451400,8.355300,32.310000,32.410000,5.713000,900.000000,1200.000000,0.980700,-4.432600,6.786200,32.330000,32.470000,6.250000,900.000000,1200.000000,2.000600,-2.392800,7.531500,32.270000,32.390000,6.152000,900.000000,1200.000000,-2.079000,2.118200,7.335400,32.330000,32.350000,5.859000,840.000000,1200.000000,1.490600,-1.176800,8.237600,32.330000,32.390000,5.859000,900.000000,1200.000000
-0.078500,1.451400,8.355300,32.310000,32.410000,5.713000,900.000000,1200.000000,0.980700,-4.432600,6.786200,32.330000,32.470000,6.250000,900.000000,1200.000000,2.000600,-2.392800,7.531500,32.270000,32.390000,6.152000,900.000000,1200.000000,-2.079000,2.118200,7.335400,32.330000,32.350000,5.859000,840.000000,1200.000000,1.490600,-1.176800,8.237600,32.330000,32.390000,5.859000,900.000000,1200.000000,1.686700,-3.098900,8.708300,32.330000,32.330000,6.494000,900.000000,1140.000000,-0.549200,-1.765200,8.119900,32.310000,32.410000,5.615000,840.000000,1200.000000
2.000600,-2.392800,7.531500,32.270000,32.390000,6.152000,900.000000,1200.000000,-2.079000,2.118200,7.335400,32.330000,32.350000,5.859000,840.000000,1200.000000,1.490600,-1.176800,8.237600,32.330000,32.390000,5.859000,900.000000,1200.000000,1.686700,-3.098900,8.708300,32.330000,32.330000,6.494000,900.000000,1140.000000,-0.549200,-1.765200,8.119900,32.310000,32.410000,5.615000,840.000000,1200.000000,-2.079000,-2.353600,7.610000,32.310000,32.450000,6.396000,900.000000,1200.000000,0.706100,-1.059100,7.963000,32.310000,32.450000,6.250000,900.000000,1200.000000
1.490600,-1.176800,8.237600,32.330000,32.390000,5.859000,900.000000,1200.000000,1.686700,-3.098900,8.708300,32.330000,32.330000,6.494000,900.000000,1140.000000,-0.549200,-1.765200,8.119900,32.310000,32.410000,5.615000,840.000000,1200.000000,-2.079000,-2.353600,7.610000,32.310000,32.450000,6.396000,900.000000,1200.000000,0.706100,-1.059100,7.963000,32.310000,32.450000,6.250000,900.000000,1200.000000,1.255300,-2.314400,7.453100,32.310000,32.450000,5.908000,840.000000,1140.000000,0.980700,-5.217100,8.159100,32.270000,32.450000,6.543000,900.000000,1200.000000
-0.549200,-1.765200,8.119900,32.310000,32.410000,5.615000,840.000000,1200.000000,-2.079000,-2.353600,7.610000,32.310000,32.450000,6.396000,900.000000,1200.000000,0.706100,-1.059100,7.963000,32.310000,32.450000,6.250000,900.000000,1200.000000,1.255300,-2.314400,7.453100,32.310000,32.450000,5.908000,840.000000,1140.000000,0.980700,-5.217100,8.159100,32.270000,32.450000,6.543000,900.000000,1200.000000,1.726000,-4.314900,8.276800,32.270000,32.410000,6.445000,870.000000,1200.000000,2.157500,-0.392300,8.865200,32.330000,32.470000,6.494000,870.000000,1200.000000
