RefNo,Time_Stamp,X_Acceleration,Y_Acceleration,Z_Acceleration,AmbientTemp,BeltTemp,MotorCurrent,DrivenRPM,DriveRPM
7333,2019_04_13 00:44:41,0.863,-4.3934,7.6884,33.03,33.03,6.396,600,840
7334,2019_04_13 00:44:42,0.9414,-0.2746,7.5707,33.03,33.07,6.055,600,780
7335,2019_04_13 00:44:43,0.5099,2.5105,8.0807,33.05,33.07,6.299,600,840
7336,2019_04_13 00:44:44,2.2751,-2.079,8.4729,33.03,33.07,6.25,600,780
7337,2019_04_13 00:44:45,1.3729,-0.2354,7.6884,33.05,33.07,6.592,630,840
7338,2019_04_13 00:44:46,0.1177,-3.5304,7.6492,33.05,33.05,6.592,600,780
7339,2019_04_13 00:44:47,3.1774,-0.1569,8.0807,33.05,33.05,6.348,600,840
7340,2019_04_13 00:44:48,3.7265,-1.1376,8.5906,33.03,33.05,6.055,600,780
7341,2019_04_13 00:44:49,1.4906,-2.9028,7.5315,33.07,33.03,6.104,600,840
7342,2019_04_13 00:44:50,-2.7066,-1.8437,7.0216,33.01,33.07,6.738,600,780
7343,2019_04_13 00:44:51,-1.7652,-2.5105,7.3746,33.05,33.17,6.055,600,810
7344,2019_04_13 00:44:52,-1.726,-0.6669,8.2768,33.05,33.11,6.836,600,810
7345,2019_04_13 00:44:53,0.7845,-1.6867,7.8061,33.05,33.07,6.25,570,780
7346,2019_04_13 00:44:54,1.4122,-3.0204,7.8061,33.07,33.07,6.445,600,840
7347,2019_04_13 00:44:55,0.7453,-0.4707,8.1984,33.07,33.11,6.006,600,780
7348,2019_04_13 00:44:56,1.7652,-0.6669,8.6299,33.05,33.05,5.859,600,780
7349,2019_04_13 00:44:57,2.1182,-2.1575,8.2768,33.05,33.19,6.25,600,840
7350,2019_04_13 00:44:58,-0.7061,-1.5298,8.0415,33.07,33.17,6.299,600,780
7351,2019_04_13 00:44:59,3.1774,1.0983,8.5514,33.05,33.19,6.738,600,780
7352,2019_04_13 00:45:00,2.432,-0.3138,7.8845,33.07,33.13,6.982,600,840
7353,2019_04_13 00:45:01,2.589,-1.4122,8.4337,33.01,33.17,6.934,600,780
7354,2019_04_13 00:45:02,3.1381,-0.7453,8.4729,33.05,33.17,6.006,600,780
7355,2019_04_13 00:45:03,-1.216,0.3138,8.3553,33.05,33.17,6.592,600,780
7356,2019_04_13 00:45:04,3.7265,-1.8044,8.8652,33.05,33.11,6.152,570,840
7357,2019_04_13 00:45:05,1.3337,-1.2945,7.7276,33.03,33.11,6.104,570,780
7358,2019_04_13 00:45:06,3.3343,-1.4122,8.0022,33.07,33.21,5.908,600,780
7359,2019_04_13 00:45:07,-1.1376,-1.8437,7.5315,33.05,33.13,6.641,600,810
7360,2019_04_13 00:45:08,0.9807,-0.3923,8.2768,33.03,33.17,6.738,600,810
7361,2019_04_13 00:45:09,1.5298,1.5298,8.6299,33.07,33.21,6.494,600,780
7362,2019_04_13 00:45:10,2.0006,-1.3337,7.4923,33.05,33.21,6.25,600,780
7363,2019_04_13 00:45:11,-1.1376,-2.432,7.5315,33.07,33.29,6.592,600,810
7364,2019_04_13 00:45:12,0.1569,-0.353,7.963,33.07,33.27,6.445,570,810
7365,2019_04_13 00:45:13,1.0591,-1.6475,8.1591,33.07,33.21,6.25,570,780
7366,2019_04_13 00:45:14,3.3343,-1.8437,7.963,33.03,33.19,6.152,600,780
7367,2019_04_13 00:45:15,-1.5298,-0.7453,6.5508,33.07,33.21,6.201,600,780
7368,2019_04_13 00:45:16,0.9414,-1.6867,6.7077,33.07,33.21,6.201,600,840
7369,2019_04_13 00:45:17,0.3138,-3.5696,7.7276,33.07,33.33,5.957,600,780
7370,2019_04_13 00:45:18,2.8635,-2.7851,8.2376,33.07,33.27,6.152,600,780
7371,2019_04_13 00:45:19,-1.9613,-1.1768,7.963,33.11,33.21,6.104,570,780
7372,2019_04_13 00:45:20,2.6282,0.3923,8.3553,33.09,33.21,6.104,570,840
7373,2019_04_13 00:45:21,0.8238,1.0983,9.179,33.07,33.27,6.787,600,780
7374,2019_04_13 00:45:22,2.5497,-2.2751,8.4337,33.07,33.21,6.592,600,780
7375,2019_04_13 00:45:23,1.1376,-1.2553,8.4729,33.07,33.21,6.055,600,780
7376,2019_04_13 00:45:24,0.9807,0.0392,8.5122,33.09,33.33,6.543,600,840
7377,2019_04_13 00:45:25,3.1381,-0.5099,8.826,33.11,33.33,6.006,600,780
7378,2019_04_13 00:45:26,3.5696,-2.8635,8.5514,33.09,33.33,6.055,600,780
7379,2019_04_13 00:45:27,1.4906,2.2359,8.6299,33.09,33.29,6.494,540,780
7380,2019_04_13 00:45:28,2.1182,-4.2365,8.4729,33.05,33.29,6.445,600,810
7381,2019_04_13 00:45:29,3.6481,-2.6674,8.6691,33.09,33.39,6.299,600,810
7382,2019_04_13 00:45:30,-0.8238,0.0785,8.1199,33.07,33.29,6.641,600,780
7383,2019_04_13 00:45:31,-1.6475,0.4707,8.3553,33.07,33.35,6.494,600,780
7384,2019_04_13 00:45:32,2.5497,-1.4122,8.0807,33.09,33.29,6.592,540,780
7385,2019_04_13 00:45:33,2.9812,-0.2354,8.7868,33.05,33.29,6.543,600,780
7386,2019_04_13 00:45:34,0.353,-2.0006,7.2569,33.09,33.39,5.908,600,780
7387,2019_04_13 00:45:35,2.0006,-2.5105,7.8845,33.07,33.35,6.201,600,840
7388,2019_04_13 00:45:36,2.2359,-2.1575,8.0022,33.07,33.33,6.152,600,780
7389,2019_04_13 00:45:37,0.1569,1.1768,7.963,33.11,33.35,5.957,540,780
7390,2019_04_13 00:45:38,2.6674,-2.432,8.5906,33.07,33.33,6.152,600,780
7391,2019_04_13 00:45:39,3.1774,0.6669,8.6299,33.09,33.39,6.055,600,780
7392,2019_04_13 00:45:40,1.1768,-0.863,7.963,33.07,33.33,5.811,600,780
7393,2019_04_13 00:45:41,1.1376,-4.7856,7.8061,33.07,33.33,5.957,540,780
7394,2019_04_13 00:45:42,-1.5298,1.2553,7.3354,33.07,33.39,6.152,600,780
7395,2019_04_13 00:45:43,-2.7459,-0.5099,6.8254,33.07,33.43,6.396,600,780
7396,2019_04_13 00:45:44,0.5884,1.726,8.0807,33.09,33.35,5.811,600,780
7397,2019_04_13 00:45:45,-1.726,-1.0591,6.8647,33.09,33.35,5.811,540,780
7398,2019_04_13 00:45:46,3.4519,-3.1774,8.3553,33.09,33.41,6.348,600,810
7399,2019_04_13 00:45:47,1.7652,-0.6276,8.1591,33.07,33.43,6.445,600,780
7400,2019_04_13 00:45:48,3.6873,-2.6674,8.2376,33.09,33.43,6.543,540,780
7401,2019_04_13 00:45:49,3.2558,0.3138,8.316,33.07,33.43,5.762,600,750
7402,2019_04_13 00:45:50,3.2166,-1.7652,8.3945,33.07,33.39,6.348,600,810
7403,2019_04_13 00:45:51,-0.0392,-1.9221,7.2961,33.05,33.39,5.957,540,750
7404,2019_04_13 00:45:52,3.0989,-1.8044,9.3752,33.11,33.49,6.641,600,780
7405,2019_04_13 00:45:53,0,-0.5099,8.4729,33.11,33.35,6.348,600,780
7406,2019_04_13 00:45:54,3.4127,-1.2945,9.1006,33.11,33.47,5.762,540,780
7407,2019_04_13 00:45:55,-0.6669,-0.863,7.2961,33.11,33.39,5.713,600,780
7408,2019_04_13 00:45:56,3.3343,-2.0006,8.5122,33.11,33.47,5.762,600,780
7409,2019_04_13 00:45:57,2.5497,-2.942,8.316,33.07,33.49,5.762,540,780
7410,2019_04_13 00:45:58,1.6083,-0.9807,7.7276,33.09,33.49,6.543,600,780
7411,2019_04_13 00:45:59,0.4315,0.6669,8.1199,33.09,33.39,6.787,600,780
7412,2019_04_13 00:46:00,-2.1182,1.6083,7.1392,33.09,33.35,6.104,540,780
7413,2019_04_13 00:46:01,-2.8635,-0.1961,7.0216,33.09,33.47,5.566,600,780
7414,2019_04_13 00:46:02,-1.4514,-1.3337,5.9232,33.09,33.43,6.055,600,780
7415,2019_04_13 00:46:03,-2.3928,4.9426,7.61,33.11,33.49,5.957,540,780
7416,2019_04_13 00:46:04,-3.2166,0,7.61,33.11,33.47,5.811,600,780
7417,2019_04_13 00:46:05,3.5304,-0.7845,8.9437,33.09,33.47,5.908,600,780
7418,2019_04_13 00:46:06,1.8829,1.0591,8.3553,33.09,33.39,6.055,540,780
7419,2019_04_13 00:46:07,3.4519,-1.1768,8.1984,33.09,33.49,6.689,600,780
7420,2019_04_13 00:46:08,2.079,-0.7453,8.3945,33.11,33.47,6.641,570,780
7421,2019_04_13 00:46:09,-0.4707,-2.7459,8.0415,33.13,33.51,5.811,570,780
7422,2019_04_13 00:46:10,4.7856,-2.9812,8.9044,33.11,33.49,6.055,600,720
7423,2019_04_13 00:46:11,2.1967,-2.1967,8.5514,33.11,33.49,6.006,540,780
7424,2019_04_13 00:46:12,3.3735,-0.4707,8.7083,33.11,33.51,6.787,600,780
7425,2019_04_13 00:46:13,5.2956,-1.216,10.042,33.11,33.55,5.859,540,780
7426,2019_04_13 00:46:14,-1.216,-3.3343,8.0022,33.11,33.57,6.494,600,780
7427,2019_04_13 00:46:15,0.8238,0.5884,8.3945,33.11,33.49,5.908,540,780
7428,2019_04_13 00:46:16,0.6669,0.1177,8.5514,33.13,33.51,6.201,600,720
7429,2019_04_13 00:46:17,0.1569,-2.9812,7.4138,33.09,33.61,6.104,570,780
7430,2019_04_13 00:46:18,2.0398,-0.5099,8.4729,33.11,33.55,5.811,570,780
7431,2019_04_13 00:46:19,3.2558,-1.8437,8.6299,33.09,33.61,6.592,570,780
7432,2019_04_13 00:46:20,-1.3337,-1.2553,7.1785,33.11,33.49,5.811,570,780
7433,2019_04_13 00:46:21,2.7459,-3.9227,8.2376,33.11,33.55,5.957,600,720
7434,2019_04_13 00:46:22,-1.7652,-0.9414,6.8647,33.09,33.49,5.957,540,780
7435,2019_04_13 00:46:23,-0.4707,-1.726,7.8845,33.09,33.61,6.348,600,780
7436,2019_04_13 00:46:24,3.805,-1.4122,8.3945,33.09,33.49,6.445,540,780
7437,2019_04_13 00:46:25,-2.6282,-1.726,6.2763,33.13,33.61,5.713,600,780
7438,2019_04_13 00:46:26,3.295,-0.4315,8.8652,33.11,33.55,6.152,540,720
7439,2019_04_13 00:46:27,-3.6088,-0.1961,7.0608,33.11,33.57,6.494,600,780
7440,2019_04_13 00:46:28,4.4718,-1.5298,9.2967,33.13,33.55,6.152,540,780
7441,2019_04_13 00:46:29,0,-3.6873,7.0216,33.11,33.57,6.348,600,780
7442,2019_04_13 00:46:30,5.1387,-1.0983,9.4928,33.15,33.61,6.641,540,720
7443,2019_04_13 00:46:31,-0.6276,0.5492,7.2569,33.11,33.63,6.104,600,780
7444,2019_04_13 00:46:32,4.0403,-2.1967,9.0613,33.13,33.63,6.201,540,780
7445,2019_04_13 00:46:33,1.5298,-3.1381,8.7083,33.13,33.61,6.104,600,780
7446,2019_04_13 00:46:34,4.2757,1.1768,8.9829,33.11,33.61,5.811,540,720
7447,2019_04_13 00:46:35,0.5884,0.1961,8.3553,33.13,33.65,6.201,600,780
7448,2019_04_13 00:46:36,3.4519,-0.6276,9.1398,33.15,33.73,6.25,540,780
7449,2019_04_13 00:46:37,1.5691,-2.3928,8.1199,33.13,33.61,6.104,600,780
7450,2019_04_13 00:46:38,3.1381,0.0392,9.4144,33.15,33.69,6.445,540,720
7451,2019_04_13 00:46:39,-3.3735,-2.9028,6.7077,33.13,33.61,6.445,600,780
7452,2019_04_13 00:46:40,4.0796,-3.4519,8.9044,33.13,33.63,5.762,540,780
7453,2019_04_13 00:46:41,-1.8829,-1.4514,6.6293,33.11,33.61,6.445,600,780
7454,2019_04_13 00:46:42,3.6873,1.4906,9.3359,33.13,33.69,5.615,540,720
7455,2019_04_13 00:46:43,-2.079,-2.5105,6.3547,33.15,33.65,6.396,600,780
7456,2019_04_13 00:46:44,3.0597,-0.9807,8.6299,33.15,33.69,6.494,540,780
7457,2019_04_13 00:46:45,-4.0403,0.863,6.9823,33.11,33.61,6.592,600,780
7458,2019_04_13 00:46:46,2.0006,-0.7845,8.1591,33.13,33.63,6.104,540,720
7459,2019_04_13 00:46:47,-1.0591,-0.1961,7.2569,33.13,33.61,6.299,600,780
7460,2019_04_13 00:46:48,0.6276,2.3536,7.8845,33.11,33.63,5.908,540,780
7461,2019_04_13 00:46:49,-0.2746,2.2359,7.6492,33.11,33.69,6.299,600,750
7462,2019_04_13 00:46:50,-0.5099,-0.0392,9.3359,33.15,33.79,5.713,540,750
7463,2019_04_13 00:46:51,2.5497,-0.6276,8.1199,33.11,33.65,6.445,570,780
7464,2019_04_13 00:46:52,-1.6475,-1.4514,7.7276,33.13,33.63,5.762,570,780
7465,2019_04_13 00:46:53,4.3149,-3.5304,8.7868,33.15,33.69,6.934,540,720
7466,2019_04_13 00:46:54,4.0796,1.3729,8.826,33.13,33.71,6.494,600,780
7467,2019_04_13 00:46:55,-0.5492,-4.4326,7.4138,33.15,33.69,5.566,540,780
7468,2019_04_13 00:46:56,1.8044,-2.4713,8.0022,33.13,33.63,6.25,600,720
7469,2019_04_13 00:46:57,2.1967,-2.0398,7.9238,33.13,33.71,6.152,540,780
7470,2019_04_13 00:46:58,-0.1177,-2.1967,7.2961,33.15,33.77,5.859,570,750
7471,2019_04_13 00:46:59,2.942,-2.2751,7.61,33.15,33.71,6.055,570,750
7472,2019_04_13 00:47:00,3.3343,-1.8829,8.6299,33.15,33.73,6.445,540,780
7473,2019_04_13 00:47:01,0.7061,-0.1569,8.0415,33.15,33.65,5.859,600,720
7474,2019_04_13 00:47:02,0.1569,-3.295,7.8061,33.13,33.63,5.811,540,780
7475,2019_04_13 00:47:03,3.9619,-1.6475,8.5122,33.11,33.63,5.859,600,780
7476,2019_04_13 00:47:04,3.2558,-1.0983,8.5514,33.15,33.79,6.396,540,720
7477,2019_04_13 00:47:05,1.2553,-1.0199,7.61,33.15,33.85,6.104,540,780
7478,2019_04_13 00:47:06,0.2746,-2.1967,7.5707,33.15,33.69,5.664,600,750
7479,2019_04_13 00:47:07,0.5099,-3.4519,7.963,33.13,33.77,6.592,540,750
7480,2019_04_13 00:47:08,0.6276,0.8238,8.0807,33.13,33.71,6.104,570,780
7481,2019_04_13 00:47:09,4.0011,-0.9022,9.1006,33.15,33.77,6.348,570,720
7482,2019_04_13 00:47:10,5.2564,-0.6276,9.1398,33.15,33.65,5.859,540,780
7483,2019_04_13 00:47:11,-2.079,-4.2365,6.3939,33.13,33.77,6.299,600,720
7484,2019_04_13 00:47:12,1.0983,-3.2166,6.3547,33.15,33.73,6.006,540,780
7485,2019_04_13 00:47:13,1.5298,-0.2354,8.6299,33.13,33.63,5.762,540,780
7486,2019_04_13 00:47:14,3.5696,-0.1961,8.9044,33.13,33.71,5.713,600,720
7487,2019_04_13 00:47:15,1.0983,-2.9028,8.0807,33.13,33.73,5.664,540,780
7488,2019_04_13 00:47:16,0.4315,-1.8044,7.7669,33.13,33.79,5.762,570,720
7489,2019_04_13 00:47:17,2.7066,-3.5304,8.316,33.17,33.87,6.104,570,780
7490,2019_04_13 00:47:18,1.4906,4.4326,8.9044,33.15,33.83,6.592,540,780
7491,2019_04_13 00:47:19,2.7066,-2.8635,7.8453,33.15,33.79,6.836,600,720
7492,2019_04_13 00:47:20,0.7845,-0.5884,8.0807,33.17,33.79,5.713,540,780
7493,2019_04_13 00:47:21,-1.2553,-1.0591,7.3746,33.15,33.79,5.762,540,720
7494,2019_04_13 00:47:22,-2.3144,-0.2746,7.1785,33.17,33.77,6.494,600,780
7495,2019_04_13 00:47:23,3.1774,-2.079,8.7868,33.15,33.83,5.762,540,780
7496,2019_04_13 00:47:24,2.0398,-0.5099,9.179,33.15,33.77,5.908,570,720
7497,2019_04_13 00:47:25,-0.2354,-1.5298,7.5315,33.13,33.79,6.299,570,780
7498,2019_04_13 00:47:26,1.6867,-1.7652,8.1199,33.17,33.73,6.396,540,720
7499,2019_04_13 00:47:27,0.7061,-2.7851,7.5707,33.15,33.69,6.689,570,780
7500,2019_04_13 00:47:28,2.2751,-3.9619,8.316,33.13,33.85,6.494,570,720
7501,2019_04_13 00:47:29,2.3144,-3.1774,7.6884,33.15,33.73,6.543,540,780
7502,2019_04_13 00:47:30,1.3337,-0.0392,9.179,33.13,33.85,6.543,540,720
7503,2019_04_13 00:47:31,1.4122,0.1961,7.6492,33.21,33.83,5.859,600,780
7504,2019_04_13 00:47:32,0.3138,-2.0398,8.5122,33.15,33.85,5.713,540,720
7505,2019_04_13 00:47:33,3.0204,-2.432,8.1199,33.15,33.91,6.396,540,780
7506,2019_04_13 00:47:34,0.7845,-6.8647,6.2763,33.15,33.79,5.957,600,720
7507,2019_04_13 00:47:35,3.0204,-2.3928,8.5122,33.17,33.83,5.811,540,780
7508,2019_04_13 00:47:37,1.8829,-7.3354,6.0017,33.17,33.83,6.152,540,720
7509,2019_04_13 00:47:37,1.6083,0.3923,8.4337,33.15,33.79,6.152,570,780
7510,2019_04_13 00:47:39,2.1967,-2.5105,8.6691,33.17,33.87,5.566,570,720
7511,2019_04_13 00:47:39,-1.8437,-0.2354,7.4923,33.17,33.79,6.592,540,750
7512,2019_04_13 00:47:41,1.3729,-1.726,7.6492,33.15,33.79,6.152,540,750
7513,2019_04_13 00:47:41,-1.8437,1.4514,7.5315,33.15,33.83,5.469,600,720
7514,2019_04_13 00:47:43,2.7066,-4.0403,8.316,33.13,33.79,5.762,540,780
7515,2019_04_13 00:47:43,3.7658,-1.8044,8.3553,33.17,33.85,6.494,540,720
7516,2019_04_13 00:47:45,2.7066,-2.1182,8.5906,33.17,33.83,5.811,540,780
7517,2019_04_13 00:47:45,1.5691,-2.589,7.5707,33.17,33.83,5.908,570,720
7518,2019_04_13 00:47:47,1.4906,-1.2945,7.7276,33.15,33.87,5.908,570,720
7519,2019_04_13 00:47:47,-0.0392,-0.6276,8.2768,33.15,33.83,6.494,540,780
7520,2019_04_13 00:47:49,-1.0591,-1.1768,7.7669,33.15,33.83,6.201,540,720
7521,2019_04_13 00:47:49,-1.6867,-0.1961,6.7862,33.15,33.91,6.152,540,720
7522,2019_04_13 00:47:51,0.863,-0.9807,7.8453,33.15,33.93,6.445,600,780
7523,2019_04_13 00:47:51,0.863,-2.1575,8.2376,33.15,33.93,5.762,540,720
7524,2019_04_13 00:47:53,3.7658,-0.7061,9.2183,33.21,33.91,6.006,540,780
7525,2019_04_13 00:47:54,1.8044,-0.7453,8.7868,33.17,33.85,5.908,540,720
7526,2019_04_13 00:47:55,0.4707,0.7845,7.9238,33.17,33.93,6.445,600,780
7527,2019_04_13 00:47:55,2.7066,-0.7453,8.3945,33.17,33.93,6.201,540,720
7528,2019_04_13 00:47:57,2.8635,-0.353,8.9829,33.17,33.91,5.713,540,720
7529,2019_04_13 00:47:58,0.5099,0.2746,8.0415,33.15,33.87,5.908,540,780
7530,2019_04_13 00:47:59,1.4122,-2.1575,6.7862,33.17,33.87,6.445,570,720
7531,2019_04_13 00:48:00,0.4707,-2.3928,8.0415,33.23,33.91,5.664,570,720
7532,2019_04_13 00:48:01,2.1967,-1.6867,7.6492,33.15,33.87,6.152,540,780
7533,2019_04_13 00:48:02,0.0392,0.5099,7.5315,33.17,33.87,5.908,540,720
7534,2019_04_13 00:48:03,1.7652,-2.7851,7.7276,33.21,33.87,5.908,540,720
7535,2019_04_13 00:48:04,-1.0983,-0.1177,7.2177,33.21,33.91,5.762,570,780
7536,2019_04_13 00:48:05,2.0398,-1.4906,8.316,33.17,33.87,6.494,570,720
7537,2019_04_13 00:48:06,3.0989,-1.8829,7.9238,33.21,33.87,5.615,540,780
7538,2019_04_13 00:48:07,0.5099,-3.1381,7.61,33.17,33.87,5.762,540,720
7539,2019_04_13 00:48:08,1.7652,-3.0597,8.2376,33.21,33.87,6.641,540,720
7540,2019_04_13 00:48:09,1.8829,-2.1575,8.0415,33.17,33.87,5.908,600,780
7541,2019_04_13 00:48:10,1.3337,1.3337,8.7083,33.21,33.87,5.713,540,720
7542,2019_04_13 00:48:11,0.5492,-2.4713,7.1392,33.21,33.91,6.104,540,720
7543,2019_04_13 00:48:12,-0.4315,-1.0199,7.7276,33.17,33.91,5.762,540,780
7544,2019_04_13 00:48:13,1.9221,-4.9033,7.1392,33.21,33.91,6.055,540,720
7545,2019_04_13 00:48:14,-2.2359,0.1177,6.9823,33.21,33.87,5.615,570,720
7546,2019_04_13 00:48:15,4.5503,-3.4912,7.8845,33.21,33.85,5.811,570,780
7547,2019_04_13 00:48:16,1.216,-1.1768,8.2376,33.23,33.87,6.348,540,720
7548,2019_04_13 00:48:17,-0.7845,-0.7845,7.1392,33.21,33.87,6.543,540,720
7549,2019_04_13 00:48:18,1.4514,-3.7658,7.1,33.25,33.95,5.518,540,750
7550,2019_04_13 00:48:19,2.8243,-0.9807,8.3553,33.21,33.99,5.908,540,750
7551,2019_04_13 00:48:20,2.7851,-1.6867,8.3945,33.23,33.99,5.908,540,720
7552,2019_04_13 00:48:21,2.0398,-2.8243,8.2376,33.25,34.01,6.201,600,720
7553,2019_04_13 00:48:22,0.9022,-2.589,7.9238,33.23,33.93,5.566,540,750
7554,2019_04_13 00:48:23,1.1376,-1.6083,8.1199,33.23,33.93,6.055,540,750
7555,2019_04_13 00:48:24,1.6867,-4.7464,7.2569,33.23,34.03,5.811,540,720
7556,2019_04_13 00:48:25,0.7061,-1.5298,7.5315,33.21,33.99,6.348,540,720
7557,2019_04_13 00:48:26,2.1575,-2.8635,8.3945,33.25,33.93,6.201,540,720
7558,2019_04_13 00:48:27,1.4906,0.4315,8.316,33.23,33.93,5.664,540,780
7559,2019_04_13 00:48:28,-1.0983,-1.3729,8.5122,33.23,34.01,6.25,540,720
7560,2019_04_13 00:48:29,-0.3923,-1.4906,7.7669,33.25,33.99,6.25,540,720
7561,2019_04_13 00:48:30,-0.3923,-1.4906,7.4138,33.27,33.95,5.957,540,720
7562,2019_04_13 00:48:31,3.1381,1.5691,7.963,33.25,33.93,6.201,600,750
7563,2019_04_13 00:48:32,2.0006,-1.3337,8.3945,33.25,33.93,5.859,540,750
7564,2019_04_13 00:48:33,-2.8635,-3.0597,6.6685,33.27,33.93,5.615,540,720
7565,2019_04_13 00:48:34,0.7061,-0.5492,8.0807,33.23,33.93,5.859,540,720
7566,2019_04_13 00:48:35,1.4514,-1.8437,7.5315,33.25,33.93,5.664,540,720
7567,2019_04_13 00:48:36,0.8238,-2.9812,7.8845,33.25,33.99,5.664,540,720
7568,2019_04_13 00:48:37,2.5105,1.0983,8.9829,33.25,33.93,5.664,540,780
7569,2019_04_13 00:48:38,0.5884,-0.7061,7.6884,33.25,33.93,6.055,540,720
7570,2019_04_13 00:48:39,1.9221,-1.9221,8.5906,33.23,33.95,5.908,540,720
7571,2019_04_13 00:48:40,3.4127,-5.021,7.8845,33.25,33.99,6.494,540,720
7572,2019_04_13 00:48:41,1.8829,0.0392,8.5906,33.25,33.93,6.445,600,780
7573,2019_04_13 00:48:42,1.3337,-0.2746,8.0022,33.25,34.03,5.713,540,720
7574,2019_04_13 00:48:43,0.0392,0.5099,8.1591,33.27,33.99,5.664,540,720
7575,2019_04_13 00:48:44,1.0199,-1.5691,8.0022,33.27,34.01,5.615,540,720
7576,2019_04_13 00:48:45,1.8829,-0.6669,8.316,33.27,34.09,5.713,540,750
7577,2019_04_13 00:48:46,-0.1569,-0.9807,7.4923,33.23,33.91,6.006,540,750
7578,2019_04_13 00:48:47,-0.1961,-1.9221,7.61,33.29,33.99,6.006,540,720
7579,2019_04_13 00:48:48,3.4519,-2.432,8.4729,33.25,33.99,5.518,540,720
7580,2019_04_13 00:48:49,0.5492,-0.6669,6.9823,33.25,33.99,6.104,540,720
7581,2019_04_13 00:48:50,-1.3729,-0.7453,7.6884,33.25,34.01,5.566,540,720
7582,2019_04_13 00:48:51,3.1381,-0.7845,8.1591,33.27,34.01,6.348,540,750
7583,2019_04_13 00:48:52,1.4514,-0.9022,7.6884,33.27,33.99,5.664,540,750
7584,2019_04_13 00:48:53,2.9812,-1.4514,8.7083,33.27,33.95,5.615,540,720
7585,2019_04_13 00:48:54,2.589,0.7845,8.1984,33.29,33.99,5.908,540,720
7586,2019_04_13 00:48:55,-0.2354,-1.8044,7.5315,33.27,33.99,6.25,570,720
7587,2019_04_13 00:48:56,0.6669,-2.2359,7.9238,33.27,34.01,6.25,540,720
7588,2019_04_13 00:48:57,1.2553,-1.0591,8.0022,33.27,33.99,5.713,540,720
7589,2019_04_13 00:48:58,0.9807,-1.0983,7.4531,33.31,34.01,5.371,540,720
7590,2019_04_13 00:48:59,3.0204,-2.7851,7.4923,33.29,33.99,5.42,540,720
7591,2019_04_13 00:49:00,0.5492,-1.2553,8.2376,33.29,34.03,5.713,540,780
7592,2019_04_13 00:49:01,1.3729,-0.6669,8.4337,33.29,34.07,5.957,540,720
7593,2019_04_13 00:49:02,-0.6669,-2.1967,7.8061,33.27,34.07,5.762,540,720
7594,2019_04_13 00:49:03,0.5884,-0.7845,7.4923,33.29,33.99,6.152,540,720
7595,2019_04_13 00:49:04,1.0983,0.2746,7.6884,33.31,34.13,5.957,540,720
7596,2019_04_13 00:49:05,-0.4707,-0.2354,8.0415,33.29,34.01,5.664,510,720
7597,2019_04_13 00:49:06,1.4122,-1.1376,8.3553,33.29,34.07,6.104,540,720
7598,2019_04_13 00:49:07,2.1967,-0.6669,8.0022,33.29,34.01,5.615,540,720
7599,2019_04_13 00:49:08,0.1569,0.3138,8.3945,33.29,33.95,6.543,540,720
7600,2019_04_13 00:49:09,-0.4707,0.353,7.61,33.31,34.07,6.006,540,720
7601,2019_04_13 00:49:10,1.2945,1.0983,8.2376,33.29,34.01,6.396,540,720
7602,2019_04_13 00:49:11,-0.5099,-1.2945,7.1785,33.29,34.01,5.615,540,720
7603,2019_04_13 00:49:12,0.4315,0.3138,8.1591,33.33,34.01,6.055,540,720
7604,2019_04_13 00:49:13,2.2751,-1.3337,8.0022,33.29,34.13,6.348,540,720
7605,2019_04_13 00:49:14,-1.4906,1.8829,9.0613,33.31,34.07,5.371,540,720
7606,2019_04_13 00:49:15,1.4514,-1.6475,8.0807,33.31,34.01,5.518,540,720
7607,2019_04_13 00:49:16,0.9807,-2.589,7.8845,33.31,34.09,5.713,540,720
7608,2019_04_13 00:49:17,1.216,2.4713,8.9044,33.31,34.01,5.713,540,750
7609,2019_04_13 00:49:18,0.2746,-0.3138,7.61,33.31,34.01,6.055,540,750
7610,2019_04_13 00:49:19,1.9613,-0.353,8.0807,33.29,34.07,6.201,540,720
7611,2019_04_13 00:49:20,2.3928,-0.5099,8.5906,33.31,34.09,5.957,540,720
7612,2019_04_13 00:49:21,-0.1569,-1.1768,7.5315,33.33,34.09,5.859,540,720
7613,2019_04_13 00:49:22,1.8044,-2.6282,7.9238,33.31,34.03,6.299,540,720
7614,2019_04_13 00:49:23,-0.9414,0.9414,7.61,33.35,34.07,5.762,540,720
7615,2019_04_13 00:49:24,1.8829,-4.2365,7.61,33.31,34.03,5.908,540,720
7616,2019_04_13 00:49:25,-0.7061,2.5105,10.2381,33.33,34.03,5.664,540,720
7617,2019_04_13 00:49:26,2.6282,-3.0204,8.316,33.33,34.03,5.762,540,720
7618,2019_04_13 00:49:27,0.9022,-2.2751,7.1785,33.33,34.03,5.664,540,720
7619,2019_04_13 00:49:28,1.8044,0.5492,8.5906,33.33,34.03,5.615,540,720
7620,2019_04_13 00:49:29,0.4707,-4.4326,7.3354,33.33,34.01,5.566,540,720
7621,2019_04_13 00:49:30,1.9613,-1.4122,7.8845,33.31,34.01,5.811,540,720
7622,2019_04_13 00:49:31,-0.3923,-0.7845,7.4531,33.33,34.13,5.957,540,720
7623,2019_04_13 00:49:32,1.7652,-2.589,7.9238,33.35,34.03,6.152,540,720
